date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,temperature,humidity,wind_speed
2024-10-21,81.4125,39.15,459.375,37.0625,21.266666666666666,85.79166666666667,0.2975,44.166666666666664,1.65625,111.25,72.20833333333333,31.179166666666664,68.16666666666667,12.279166666666667
2024-10-22,94.85833333333332,44.43333333333334,398.625,31.445833333333336,19.325,96.29166666666669,0.2933333333333333,74.45833333333333,1.58125,116.70833333333331,76.08333333333333,30.129166666666666,73.0,13.216666666666667
2024-10-23,121.27083333333331,49.85833333333333,499.625,49.30416666666667,23.983333333333334,77.25,0.37,111.08333333333331,1.3979166666666665,128.79166666666666,81.83333333333333,30.287499999999998,66.20833333333333,13.387500000000001
2024-10-24,78.48333333333333,32.24583333333333,386.7916666666667,37.420833333333334,17.7625,81.58333333333333,0.3270833333333333,65.5,1.4333333333333331,114.5,81.33333333333333,31.670833333333334,56.291666666666664,15.995833333333332
2024-10-25,84.75416666666666,35.645833333333336,379.3333333333333,36.525,17.545833333333334,73.375,0.2799999999999999,64.41666666666667,1.3979166666666665,97.25,72.75,30.4875,59.333333333333336,13.508333333333333
2024-10-26,97.4125,31.65416666666667,486.2083333333333,24.641666666666666,13.15,93.70833333333331,0.2270833333333333,131.54166666666666,1.4854166666666666,98.375,77.66666666666667,30.34583333333333,65.875,11.283333333333333
2024-10-27,54.833333333333336,23.5,501.75,23.108333333333334,11.804166666666667,110.375,0.1687499999999999,41.916666666666664,1.5333333333333332,81.125,68.5,29.537499999999998,64.45833333333333,12.941666666666668
2024-10-28,48.39166666666667,20.8375,334.7083333333333,13.879166666666668,6.141666666666667,107.29166666666669,0.1341666666666666,38.583333333333336,1.5604166666666668,72.83333333333333,60.083333333333336,29.599999999999998,57.25,17.116666666666667
2024-10-29,42.38333333333333,20.6875,312.0833333333333,14.920833333333334,6.591666666666666,105.58333333333331,0.1479166666666666,24.291666666666668,1.5166666666666666,70.0,53.875,28.554166666666664,57.166666666666664,16.845833333333335
2024-10-30,45.01666666666667,21.054166666666667,377.5416666666667,18.65,8.304166666666667,111.375,0.1616666666666666,27.208333333333332,1.5083333333333335,71.0,49.583333333333336,28.337500000000002,55.5,14.012500000000001
2024-10-31,74.56666666666666,36.416666666666664,422.5,52.74583333333334,28.27916666666667,81.66666666666667,0.2329166666666666,39.375,1.4479166666666667,88.45833333333333,63.75,27.90833333333333,62.125,9.6
2024-11-01,82.29166666666667,39.704166666666666,456.3333333333333,53.80833333333334,30.008333333333336,77.91666666666667,0.27,38.25,1.39375,106.54166666666669,71.75,28.21666666666667,65.16666666666667,9.354166666666666
2024-11-02,85.19583333333334,41.75,505.375,59.675,35.791666666666664,70.16666666666667,0.2395833333333333,43.75,1.3916666666666666,115.16666666666669,73.83333333333333,28.1375,69.29166666666667,8.358333333333333
2024-11-03,69.26666666666667,35.19166666666667,636.1666666666666,54.14166666666667,31.4,53.791666666666664,0.1645833333333333,41.666666666666664,1.4270833333333333,108.41666666666669,71.33333333333333,27.429166666666664,73.45833333333333,9.2125
2024-11-04,64.77499999999999,37.954166666666666,734.1666666666666,62.520833333333336,34.125,48.25,0.205,23.416666666666668,1.3729166666666668,100.0,68.41666666666667,27.016666666666666,74.79166666666667,7.795833333333333
2024-11-05,66.53750000000001,39.5,663.5416666666666,65.39166666666667,37.645833333333336,56.333333333333336,0.21375,17.916666666666668,1.35,107.70833333333331,70.79166666666667,27.854166666666668,65.75,9.266666666666667
2024-11-06,71.1125,40.84166666666667,445.3333333333333,70.45416666666667,31.579166666666666,55.583333333333336,0.235,27.208333333333332,1.31875,116.5,73.79166666666667,27.733333333333334,61.875,9.716666666666667
2024-11-07,66.37916666666666,36.2125,462.2916666666667,50.8625,28.570833333333336,70.5,0.2491666666666666,26.0,1.2958333333333332,101.0,68.625,27.704166666666666,71.5,8.479166666666666
2024-11-08,69.29166666666667,34.737500000000004,508.875,42.833333333333336,23.6875,70.79166666666667,0.1966666666666666,40.291666666666664,1.3208333333333333,103.33333333333331,69.5,26.825,71.33333333333333,8.529166666666667
2024-11-09,62.25416666666666,35.487500000000004,691.75,53.87916666666666,26.8875,61.541666666666664,0.2108333333333333,23.5,1.29375,95.0,66.58333333333333,25.945833333333336,68.54166666666667,8.629166666666666
2024-11-10,66.86666666666666,40.40416666666667,529.7083333333334,71.80833333333334,38.854166666666664,48.208333333333336,0.2891666666666667,18.666666666666668,1.2270833333333333,114.5,73.04166666666667,26.675,64.04166666666667,9.0875
2024-11-11,61.8875,37.458333333333336,427.0416666666667,59.69166666666666,30.625,54.791666666666664,0.2841666666666667,14.958333333333334,1.1875,106.20833333333331,70.5,26.925,68.625,7.945833333333333
2024-11-12,64.48333333333333,40.608333333333334,449.75,46.5125,27.3625,67.75,0.26125,17.125,1.2270833333333333,105.70833333333331,70.20833333333333,26.808333333333334,67.41666666666667,8.241666666666665
2024-11-13,64.96666666666667,41.833333333333336,627.9583333333334,37.9625,24.120833333333337,81.20833333333333,0.315,38.333333333333336,1.2,113.375,72.66666666666667,26.629166666666666,70.04166666666667,9.091666666666667
2024-11-14,61.0375,35.425000000000004,351.5833333333333,33.329166666666666,21.029166666666665,83.95833333333333,0.2625,41.333333333333336,1.1583333333333334,106.54166666666669,70.58333333333333,26.712500000000002,76.75,11.916666666666666
